"name","price","model","mileage"
"مگان","798000000","1391","24000"
"سراتو","970000000","1396","112000"
"کلاس","1870000000","1386","200000"
"206","285000000","1395","136000"
"تالیسمان","2144967296","1395","60000"
"ساندرو","550000000","1396","106000"
"131","179000000","1399","72000"
"206","260000000","1394","159000"
"داستر","840000000","1393","112000"
"وال،","394000000","1395","420000"
"207","430000000","1400","25000"
"پاسات","1344967296","1396","118000"
"پریوس","1400000000","1395","89000"
"206","385000000","1399","24000"
"207","450000000","1398","90000"
"سانتافه","1600000000","1392","65000"
"کلاس","1044967296","1392","88000"
"سورنتو","1344967296","1395","78000"
"XC90","410065408","1395","13500"
"XC90","389934592","1395","43000"
"پرایم","1350000000","1401","0"
"پارس","295000000","1395","190000"
"i20","880000000","1396","65000"
"131","120000000","1392","192000"
"ماکسیما","1030000000","1390","160000"
"کلاس","205032704","1391","100000"
"ایما","1620000000","1401","0"
"323","185000000","1379","170000"
"معمولی","375000000","1398","31000"
"206","294000000","1395","91000"
"پارس","145000000","1386","320000"
"تندر","200000000","1391","235000"
"206","345000000","1400","25000"
"دنده","502000000","1401","0"
"206","345000000","1401","0"
"سراتو","870000000","1390","180000"
"اکسنت","970000000","1397","75000"
"مگان","349000000","1384","162000"
"S7","1115000000","1401","0"
"ساندرو","510000000","1395","82000"
"پارس","430000000","1401","3000"
"206","138000000","1385","370000"
"LX","260000000","1396","80000"
"صندوق","81000000","1388","214000"
"ایکس","1864967296","1395","95000"
"وی","215000000","1392","124000"
"206","243000000","1393","140000"
"پلاس","640000000","1401","0"
"هاچ","213000000","1400","16000"
"سوناتا","944967296","1396","15000"
"تندر","380000000","1396","120000"
"3","690000000","1389","140000"
"اپتیما","830000000","1388","182000"
"ام","1300000000","1387","178000"
"RDI","80000000","1385","225000"
"131","161000000","1397","61000"
"سوناتا","794967296","1396","0"
"سراتو","1420000000","1397","0"
"206","290000000","1398","49000"
"LX","183000000","1396","158000"
"سراتو","895000000","1395","88000"
"سراتو","1020000000","1397","83000"
"مگان","530000000","1391","169000"
"اسپورتیج","930000000","1388","185000"
"معمولی","430000000","1400","0"
"هاچ","195000000","1398","46000"
"H220","355000000","1399","34000"
"تک","360000000","1401","0"
"جی","365000000","1393","190000"
"هاچ","208000000","1400","0"
"وای","920000000","1397","74000"
"توسان","1300000000","1391","160000"
"207","458000000","1401","0"
"سراتو","1075000000","1397","85000"
"وی","230000000","1392","142000"
"اکسنت","990000000","1397","71000"
"معمولی","360000000","1397","30000"
"سانتافه","1700000000","1392","135000"
"ساندرو","512000000","1395","70000"
"i20","875000000","1393","90000"
"206","280000000","1389","150000"
"S5","710000000","1397","130000"
"EL","170000000","1389","300000"
"وی","450000000","1396","41000"
"دنده","225000000","1400","15000"
"131","185000000","1398","63000"
"ورنا","400000000","1390","184000"
"سراتو","735000000","1388","212000"
"207","465000000","1400","0"
"S7","710000000","1396","130000"
"RX","1880000000","1386","188000"
"C3","1130000000","1397","49000"
"سابرینا","398000000","1398","72000"
"LX","290000000","1396","100000"
"تندر","430000000","1396","165000"
"2008","1140000000","1396","63000"
"207","540000000","1399","25000"
"LX","300000000","1400","30000"
"کارنز","740000000","1388","250000"
"206","248000000","1393","230000"
"S5","980000000","1400","18500"
"H320","500000000","1397","20000"
"3","665000000","1389","235000"
"141","100000000","1391","215000"
"پارس","340000000","1399","17000"
"سراتو","1650000000","1394","80000"
"RX","294967296","1389","233000"
"دنده","233000000","1401","0"
"سراتو","1120000000","1397","44000"
"آزرا","44967296","1396","0"
"وانت","330000000","1395","200000"
"206","175000000","1388","270000"
"V7","620000000","1394","65000"
"پاترول","185000000","1378","315000"
"النترا","1350000000","1393","42000"
"S5","828000000","1397","72000"
"206","310000000","1398","11000"
"ساندرو","543000000","1396","95000"
"207","380000000","1397","67000"
"405","185000000","1393","114000"
"صندوق","95000000","1388","139000"
"پارس","345000000","1400","19500"
"پاترول","245000000","1378","50000"
"سوناتا","794967296","1396","8000"
"LX","368000000","1399","39000"
"فنگ،","440000000","1398","67000"
"کولیوس","1314967296","1396","63000"
"پارس","315000000","1398","68000"
"کولیوس","1294967296","1396","60000"
"206","273000000","1397","60000"
"3","650000000","1388","340000"
"تالیسمان","2104967296","1395","89000"
"پارس","335000000","1399","15000"
"S5","860000000","1398","70000"
"جی","370000000","1394","163000"
"S5","710000000","1395","100000"
"کولیوس","1700000000","1393","32000"
"معمولی","376000000","1398","70000"
"S3","702000000","1398","8000"
"CS","720000000","1398","30000"
"ساندرو","512000000","1395","125000"
"131","177000000","1397","93000"
"جن","280000000","1387","151000"
"SE","185000000","1391","200000"
"206","295000000","1396","119000"
"3","1650000000","1398","25000"
"سراتو","870000000","1396","130000"
"206","330000000","1400","19000"
"پارس","310000000","1396","133000"
"کلاس","1600000000","1384","140000"
"ام","1200000000","1386","200000"
"پرایم","1415000000","1401","0"
"سراتو","1345000000","1393","130000"
"آزرا","794967296","1396","46000"
"پلاس","603000000","1401","0"
"جی","430000000","1394","103000"
"H330","530000000","1397","80000"
"S5","785000000","1396","85000"
"کلاس","344967296","1386","160000"
"LX","220000000","1395","89000"
"تندر","340000000","1395","186000"
"LX","242000000","1396","80000"
"ام","339934592","1395","10300"
"LX","298000000","1398","10000"
"تندر","330000000","1392","180000"
"یانگ،","650000000","1384","400000"
"207","406000000","1399","28500"
"i20","1100000000","1396","38000"
"دنده","234000000","1401","0"
"اسپورتیج","1500000000","1392","180000"
"206","360000000","1398","22000"
"S","239000000","1401","0"
"207","450000000","1398","120000"
"207","460000000","1401","0"
"صندوق","212000000","1399","0"
"جوک","1690000000","1395","45000"
"207","290000000","1390","126000"
"وی","705000000","1401","0"
"سانتافه","494967296","1396","0"
"معمولی","377000000","1398","65000"
"B30","455000000","1396","120000"
"مگان","590000000","1391","123000"
"LX","260000000","1397","94000"
"LX","86000000","1384","250000"
"LX","186000000","1390","174000"
"206","275000000","1394","141000"
"پارس","240000000","1394","253000"
"3","1600000000","1398","22000"
"پارس","160000000","1387","400000"
"دنده","530000000","1401","0"
"سوناتا","1900000000","1394","37000"
"پارس","315000000","1394","107000"
"هاچ","213000000","1400","27000"
"اسپورتیج","1740000000","1393","93000"
"LX","238000000","1393","140000"
"صندوق","87000000","1384","233000"
"ریچ","677000000","1397","89000"
"S3","650000000","1398","50000"
"اسپورتیج","1440000000","1391","120000"
"EX","166000000","1397","120000"
"B30","590000000","1397","80000"
"زانتیا","195000000","1386","324000"
"وانت","415000000","1401","0"
"سوناتا","2070000000","1395","80000"
"پلاس","530000000","1400","58000"
"جوک","1450000000","1395","27000"
"111","175000000","1397","44000"
"ام","1235000000","1401","0"
"رونیز","710000000","1384","260000"
"LX","255000000","1395","138000"
"LX","305000000","1399","29000"
"سوناتا","2014967296","1396","60000"
"کمری","1994967296","1392","160000"
"207","470000000","1397","51000"
"هایلوکس","1400000000","1386","290000"
"وانت","110000000","1390","104500"
"ام","305032704","1396","39000"
"دنده","230000000","1401","0"
"ام","1170000000","1401","0"
"جی،","600000000","1390","152000"
"هایلوکس","1594967296","1392","100000"
"X50","290000000","1394","120000"
"تالیسمان","1894967296","1395","35000"
"تیگوان","594967296","1396","33000"
"ام","1905032704","1394","21000"
"سانتافه","1730000000","1392","122000"
"ساندرو","580000000","1397","161000"
"H330","410000000","1395","108000"
"131","146000000","1395","106000"
"ساندرو","570000000","1396","88000"
"X50","400000000","1396","22500"
"پرایم","1500000000","1401","0"
"XC90","1789934592","1395","75000"
"صندوق","113000000","1388","145000"
"LX","198000000","1391","298000"
"جی","380000000","1397","100000"
"206","170000000","1388","188000"
"سورن","185000000","1391","89000"
"جوک","800000000","1394","44000"
"کلاس","1989934592","1393","27500"
"ساندرو","640000000","1397","55000"
"سراتو","700000000","1389","197000"
"207","343000000","1397","89000"
"توسان","1720000000","1393","140000"
"پلاس","470000000","1400","23200"
"CHR","1744967296","1396","40000"
"206","340000000","1398","55000"
"پارس","193000000","1390","245000"
"تیگوان","144967296","1396","44000"
"405","140000000","1389","250000"
"207","452000000","1400","8000"
"هاچ","95000000","1388","171000"
"جی،","650000000","1391","230000"
"تالیسمان","2094967296","1395","49000"
"151","185000000","1399","9000"
"سراتو","1250000000","1393","250000"
"رونیز","595000000","1382","350000"
"206","332000000","1399","11000"
"207","477000000","1401","6000"
"پارس","375000000","1397","74000"
"131","105000000","1390","241000"
"اکسنت","760000000","1393","145000"
"کوپه","460000000","1385","200000"
"207","460000000","1400","27000"
"ام","1789934592","1395","33000"
"پارس","382000000","1400","30000"
"ریچ","715000000","1397","53000"
"وراکروز","2094967296","1389","244000"
"LX","255000000","1396","125000"
"سانتافه","1920000000","1392","127000"
"ورنا","170000000","1383","240000"
"وی","205000000","1392","185000"
"111","165000000","1397","100000"
"کولیوس","1644967296","1395","87000"
"کلاس","1355032704","1387","140000"
"پلاس","336500000","1401","10400"
"مگان","485000000","1391","195000"
"207","285000000","1390","198000"
"پارس","245000000","1393","195000"
"LX","280000000","1399","55000"
"تیگو","1256720000","1401","0"
"آریزو","760900000","1401","0"
"سورن","310000000","1398","61000"
"پلاس","600000000","1401","0"
"S5","760000000","1395","125000"
"سانتافه","1094967296","1395","61000"
"تیگو","670000000","1396","133000"
"توسان","1480000000","1392","177000"
"النترا","1950000000","1397","85000"
"207","440000000","1401","19000"
"موتور،","1237000000","1401","0"
"405","215000000","1396","120000"
"206","255000000","1395","98000"
"ساندرو","555000000","1397","92000"
"H330","600000000","1399","25000"
"هاچ","218000000","1401","15000"
"فنگ،","382000000","1395","80000"
"ماکسیما","1280000000","1390","92000"
"یانگ،","1080000000","1395","65000"
"تیگوان","444967296","1396","53000"
"کلاس","614967296","1384","138000"
"111","170000000","1395","81000"
"تالیسمان","2014967296","1396","47000"
"207","445000000","1397","86000"
"کاین","305032704","1389","135000"
"ام","5032704","1392","64000"
"i30","680000000","1388","161000"
"207","460000000","1401","13000"
"وانت","125000000","1390","280000"
"ساندرو","620000000","1396","100000"
"206","240000000","1393","247300"
"اتوماتیک","635000000","1401","0"
"وراکروز","1694967296","1390","131000"
"X50","285000000","1394","120000"
"کلاس","794967296","1387","90000"
"یانگ،","2040000000","1396","0"
"هایلوکس","2044967296","1392","180000"
"206","305000000","1397","64000"
"جنسیس","1480000000","1390","110000"
"جنسیس","1700000000","1389","29000"
"207","445000000","1400","32000"
"هاچ","228000000","1401","1500"
"صندوق","168500000","1395","169000"
"ام","1250000000","1385","80000"
"206","175000000","1387","279000"
"206","268000000","1397","120000"
"H230","395000000","1396","47000"
"راوفور","1394967296","1393","105000"
"207","362000000","1396","150000"
"دنده","515000000","1401","0"
"سراتو","1100000000","1397","98000"
"پارس","355000000","1397","62000"
"وی","520000000","1399","35000"
"ورنا","275000000","1389","160000"
"سوناتا","790000000","1384","338000"
"LX","255000000","1397","0"
"فنگ،","398000000","1396","100000"
"اکسنت","1000000000","1397","60000"
"S5","650000000","1394","173000"
"S5","965000000","1399","18000"
"پارس","300000000","1393","200000"
"تیگو","1430000000","1401","0"
"راوفور","294967296","1395","12000"
"پرایم","1440500000","1401","0"
"207","480000000","1397","53000"
"جی","388000000","1393","110000"
"تک","356000000","1401","0"
"سوناتا","1944967296","1395","62000"
"تندر","475000000","1397","71000"
"پارس","280000000","1391","145000"
"کلاس","355032704","1392","59000"
"3","1590000000","1398","44000"
"LX","305000000","1399","8200"
"پاسات","1314967296","1396","95000"
"207","440000000","1397","100000"
"تیگوان","1094967296","1396","62000"
"وراکروز","2074967296","1389","165000"
"فنگ،","400000000","1396","51000"
"206","249000000","1395","170000"
"هاچ","147000000","1394","290000"
"دو","1620000000","1400","4000"
"206","290000000","1396","67000"
"3","495000000","1386","260000"
"سوناتا","2120000000","1395","151000"
"تیگو","820000000","1399","33000"
"206","309500000","1398","70000"
"کولیوس","1824967296","1395","85000"
"206","292000000","1398","54000"
"هاچ","206000000","1399","18000"
"آزرا","970000000","1386","230000"
"دنده","223000000","1401","2000"
"مگان","500000000","1390","180000"
"تندر","220000000","1388","380000"
"206","240000000","1396","132000"
"ام","990000000","1383","135000"
"ام","314967296","1395","59000"
"یانگ،","970000000","1391","111000"
"آریزو","827000000","1398","90000"
"اپتیما","700000000","1388","130000"
"ماکسیما","670000000","1381","300000"
"ساندرو","605000000","1397","48000"
"2008","1310000000","1397","32000"
"تیگوان","205032704","1396","39000"
"آزرا","594967296","1396","50000"
"پاسات","794967296","1396","39000"
"فنگ،","530000000","1398","8500"
"سورنتو","2094967296","1391","108000"
"گراند","580000000","1386","350000"
"131","146500000","1395","123000"
"ساندرو","505000000","1395","83000"
"صندوق","205000000","1400","2000"
"وی","115000000","1390","59000"
"یانگ،","1100000000","1394","70000"
"207","429000000","1397","64000"
"ریسر","68000000","1993","260000"
"پارس","430000000","1397","85000"
"131","108000000","1391","260000"
"B30","650000000","1398","40000"
"پاترول","270000000","1377","150000"
"206","325000000","1397","70000"
"تندر","380000000","1396","118000"
"دنده","230000000","1401","900"
"دنده","220000000","1398","33000"
"207","408000000","1399","35000"
"کلاس","205032704","1388","110000"
"ماکسیما","1150000000","1391","150000"
"X60","375000000","1394","180000"
"مگان","335000000","1390","205000"
"هاچ","150000000","1395","146000"
"S","236000000","1401","0"
"گل","155000000","1386","209000"
"S","228000000","1400","6000"
"H330","505000000","1397","72000"
"S7","885000000","1397","140000"
"سوناتا","1620000000","1392","150000"
"دنده","215000000","1400","20000"
"توسان","1800000000","1393","91000"
"معمولی","360000000","1397","56000"
"206","192000000","1390","270000"
"206","335000000","1400","31000"
"206","184000000","1388","300000"
"زانتیا","168000000","1382","260000"
"وانت","387000000","1400","0"
"820","680000000","1396","106000"
"323","310000000","1384","212000"
"روآ","90000000","1386","152000"
"اسپورتیج","1050000000","1388","160000"
"i20","1150000000","1396","14000"
"131","192000000","1399","30000"
"معمولی","409000000","1399","500"
"دوگانه","208000000","1399","70000"
"سوناتا","1994967296","1395","60000"
"کوپا","900000000","1397","120000"
"ام","889934592","1395","10000"
"LX","230000000","1392","158000"
"کمری","1280000000","1387","162000"
"405","119000000","1384","200000"
"سانتافه","1504967296","1395","57000"
"کولیوس","1494967296","1396","42000"
"3","1595000000","1398","17000"
"131","175000000","1398","25000"
"معمولی","378000000","1398","37000"
"207","430000000","1400","9000"
"405","339000000","1399","3100"
"820","710000000","1397","46000"
"131","160000000","1397","70000"
"LX","315000000","1398","30000"
"111","170000000","1397","100000"
"405","165000000","1395","200000"
"کمری","730000000","1384","440000"
"206","190000000","1390","197000"
"تندر","345000000","1395","81000"
"وانت","88000000","1389","110000"
"3","660000000","1388","227000"
"اپتیما","970000000","1388","214000"
"207","675000000","1400","0"
"RDI","55000000","1385","300000"
"کمری","850000000","1385","180000"
"وی","720000000","1401","0"
"دو","400000000","1391","240000"
"سانتافه","1280000000","1387","150000"
"X50","310000000","1395","119000"
"پلاس","602000000","1401","0"
"کلاس","1895967296","1385","134000"
"اکسنت","799000000","1392","120000"
"NX","5032704","1394","60000"
"206","293000000","1395","92000"
"3","1200000000","1395","86400"
"دنده","231000000","1401","0"
"گراند","745000000","1387","199090"
"دو","560000000","1395","205000"
"206","321000000","1400","9600"
"کاین","1585032704","1391","140000"
"ام","994967296","1392","143000"
"سراتو","710000000","1388","240000"
"206","263000000","1397","72000"
"EX","190000000","1397","60000"
"زانتیا","235000000","1384","191000"
"ساندرو","890000000","1398","0"
"ساندرو","465000000","1396","74000"
"207","430000000","1399","20000"
"S7","1112000000","1401","0"
"S","230000000","1400","32000"
"توسان","1570000000","1392","155000"
"131","145000000","1395","127000"
"206","250000000","1390","190000"
"وی","715000000","1401","0"
"405","246000000","1394","140000"
"کوپا","1100000000","1398","125000"
"توسان","1644967296","1395","30000"
"ماکسیما","1000000000","1388","140000"
"روآ","82000000","1386","329512"
"206","210000000","1389","325000"
"گراند","1290000000","1396","170000"
"ساندرو","555000000","1396","106000"
"کلاس","1314967296","1390","140000"
"C3","1300000000","1397","23000"
"تندر","345000000","1393","58000"
"وای","770000000","1396","61000"
"صندوق","160000000","1394","160000"
"تندر","230000000","1387","234000"
"S5","780000000","1396","120000"
"صندوق","85000000","1387","228000"
"وی","730000000","1401","0"
"131","173000000","1398","140000"
"جی،","535000000","1390","150000"
"405","300000000","1397","61000"
"131","161000000","1397","110000"
"LX","305000000","1397","51000"
"معمولی","400000000","1398","10000"
"جنسیس","1066000000","1388","160000"
"فنگ،","404000000","1397","50500"
"پارس","420000000","1396","43500"
"دوگانه","222000000","1399","45000"
"آزرا","2100000000","1391","80000"
"سوناتا","1990000000","1395","80000"
"تندر","220000000","1388","200000"
"وی","247000000","1394","242500"
"2008","1190000000","1396","34000"
"207","335000000","1396","109000"
"وراکروز","2000000000","1388","200000"
"سانتافه","1244967296","1394","13000"
"تندر","452000000","1396","100000"
"جی","455000000","1395","100000"
"تندر","385000000","1397","100000"
"131","148000000","1394","75000"
"207","470000000","1398","138000"
"111","138000000","1392","270000"
"206","360000000","1399","31000"
"207","485000000","1401","1700"
"دنده","213000000","1399","26000"
"داستر","920000000","1395","170000"
"405","185000000","1393","173000"
"LX","260000000","1394","106000"
"پارس","320000000","1399","29000"
"پلاس","493000000","1399","20000"
"پلاس","510000000","1401","0"
"ام","1644967296","1392","74000"
"RX","324967296","1389","261000"
"صندوق","74000000","1384","169300"
"سوناتا","2074967296","1395","82000"
"اریون","1350000000","1388","175000"
"کلاس","1160000000","1385","128000"
"صندوق","105000000","1387","230000"
"کادنزا","1900000000","1391","107000"
"معمولی","380000000","1398","55000"
"پارس","333000000","1400","22000"
"206","309000000","1398","34100"
"206","300000000","1398","32000"
"405","300000000","1398","20000"
"زانتیا","285000000","1389","217000"
"سراتو","630000000","1388","162000"
"هایلوکس","625000000","1380","650000"
"تندر","345000000","1395","155000"
"اسپورتیج","1950000000","1393","114000"
"206","310000000","1399","12000"
"ساندرو","670000000","1397","51000"
"3","1100000000","1394","105000"
"3","1680000000","1398","0"
"هایلوکس","800000000","1379","250000"
"پارس","475000000","1396","7500"
"اپتیما","1434967296","1395","50000"
"323","250000000","1382","178000"
"سانتافه","2030000000","1393","112000"
"دنده","226500000","1401","0"
"206","302000000","1396","86000"
"راوفور","644967296","1395","62000"
"مگان","370000000","1389","216000"
"پلاس","550000000","1400","22000"
"206","254000000","1395","111000"
"توسان","1864967296","1395","56000"
"هایلوکس","1894967296","1392","127000"
"وی","745000000","1401","0"
"206","238500000","1394","208000"
"یانگ،","820000000","1393","170000"
"دنده","221500000","1401","6700"
"دنده","215000000","1400","21000"
"131","155000000","1395","147000"
"پارس","417000000","1400","32000"
"405","263000000","1398","130000"
"النترا","1300000000","1393","97000"
"S5","899000000","1398","49000"
"فنگ،","420000000","1397","67000"
"ام","1900000000","1392","150000"
"جنسیس","1690000000","1389","190000"
"سوناتا","1944967296","1395","120000"
"سوناتا","1280000000","1389","160000"
"آزرا","1720000000","1391","140000"
"پرادو","494967296","1390","150000"
"سانتافه","1880000000","1392","71000"
"جوک","1550000000","1395","50000"
"ام","644967296","1392","100000"
"کلاس","395967296","1386","160000"
"توسان","1295967296","1395","0"
"C3","1200000000","1397","30000"
"ام","594967296","1392","70000"
"کلاس","305032704","1393","60000"
"405","117000000","1385","240000"
"کلاس","1105032704","1387","45000"
"پارس","180000000","1388","273000"
"ورنا","345000000","1388","136000"
"206","142000000","1384","330000"
"i20","700000000","1392","100000"
"206","245000000","1396","140000"
"پلاس","585000000","1401","0"
"سورنتو","1100000000","1386","200000"
"131","135000000","1394","63000"
"S","237000000","1401","0"
"وی","455000000","1399","80000"
"ریو","230000000","1388","139000"
"صندوق","181000000","1398","69000"
"206","185000000","1389","220000"
"کمری","950000000","1387","250000"
"پلاس","565000000","1400","15000"
"معمولی","345000000","1396","170000"
"یانگ،","1150000000","1394","56000"
"206","105000000","1383","630000"
"هایلوکس","394967296","1394","86000"
"پی","55000000","1383","75000"
"یانگ،","1200000000","1389","122000"
"ساندرو","510000000","1395","130000"
"پارس","320000000","1398","50000"
"ساندرو","560000000","1396","120000"
"وراکروز","2000000000","1389","153000"
"سراتو","1680000000","1395","68000"
"معمولی","365000000","1397","52000"
"اسپورتیج","1300000000","1390","190000"
"405","310000000","1398","45000"
"3","1650000000","1398","18000"
"سانتافه","2050000000","1393","90000"
"LX","285000000","1399","60000"
"هاچ","186000000","1397","142000"
"ساندرو","550000000","1397","70000"
"S3","700000000","1399","30000"
"پلاس","605000000","1401","0"
"405","170000000","1391","300000"
"ام","1100000000","1400","14900"
"هاچ","85000000","1387","372000"
"وال،","570000000","1394","98000"
"111","180000000","1399","52412"
"مگان","390000000","1389","198000"
"تالیسمان","1800000000","1395","62000"
"پرایم","1420000000","1401","8500"
"سانتافه","1214967296","1395","3000"
"پارس","380000000","1399","60000"
"تالیسمان","1894967296","1396","30000"
"پلاس","590000000","1401","3900"
"ام","1285000000","1401","0"
"207","470000000","1401","0"
"111","187000000","1398","20000"
"زانتیا","215000000","1384","350000"
"131","182000000","1398","32000"
"LX","290000000","1395","98000"
"ام","1644967296","1391","145000"
"تالیسمان","2014967296","1395","31000"
"3","580000000","1387","210000"
"ام","744967296","1391","145000"
"X60","500000000","1396","47000"
"ام","2064967296","1387","150000"
"جی","405000000","1394","143000"
"C3","1340000000","1398","58000"
"پارس","424500000","1401","0"
"توسان","750000000","1385","199000"
"NX","405032704","1393","66000"
"GC6","395000000","1398","59000"
"پلاس","475000000","1400","22000"
"جی","470000000","1395","75000"
"رونیز","820000000","1386","151000"
"کاین","1094967296","1388","172000"
"پارس","290000000","1395","188000"
"ساندرو","700000000","1397","41000"
"405","100000000","1385","520000"
"وی","125000000","1392","108000"
"ماتیز","78000000","1381","153600"
"206","295000000","1399","50000"
"ام","1950000000","1385","220000"
"207","470000000","1398","70000"
"پلاس","480000000","1399","25000"
"LX","292000000","1397","68000"
"207","440000000","1398","26000"
"206","277000000","1396","56000"
"LX","450000000","1401","4200"
"207","470000000","1398","72000"
"323","185000000","1381","345000"
"206","232000000","1389","125000"
"دوگانه","170000000","1394","140000"
"دنده","210000000","1399","19500"
"ES","1650000000","1386","220000"
"صندوق","192000000","1399","29000"
"پارس","370000000","1401","2000"
"H220","310000000","1395","200000"
"206","279000000","1398","27500"
"دو","390000000","1401","0"
"مورانو","935000000","1386","153000"
"سراتو","980000000","1396","110000"
"206","275000000","1395","125000"
"پارس","345000000","1394","80000"
"BX5","1630000000","1396","19000"
"فنگ،","380000000","1395","74000"
"3","1200000000","1394","144000"
"کرولا","670000000","1385","216800"
"206","260000000","1396","100000"
"206","175000000","1387","112500"
"207","385000000","1397","50000"
"کلاس","850000000","1385","190000"
"H330","500000000","1397","102000"
"LX","255000000","1395","184200"
"ام","850000000","1383","165000"
"H230","347000000","1395","114000"
"گراند","700000000","1386","188000"
"LX","294967296","1391","70000"
"پاترول","210000000","1375","400000"
"پلاس","597000000","1401","0"
"سراتو","1180000000","1397","9800"
"207","452000000","1400","23000"
"V7","630000000","1394","170000"
"اپتیما","1580000000","1393","139000"
"وانت","230000000","1386","300000"
"ساندرو","600000000","1396","83000"
"ساندرو","415000000","1395","85000"
"207","410000000","1396","180000"
"ام","1250000000","1401","0"
"پلاس","555000000","1400","17000"
"206","295000000","1396","106000"
"راوفور","1900000000","1395","350000"
"توسان","940000000","1388","216000"
"سوناتا","1530000000","1392","105000"
"فنگ،","390000000","1397","67000"
"اتوماتیک","255000000","1397","130000"
"LX","220000000","1392","209000"
"معمولی","310000000","1394","141000"
"دنده","215000000","1400","34000"
"H220","300000000","1397","82000"
"دنده","237000000","1401","0"
"پلاس","540000000","1400","50000"
"راوفور","394967296","1395","50000"
"RX","294967296","1390","100000"
"LX","230000000","1395","120000"
"سراتو","1680000000","1395","75000"
"206","260000000","1396","180000"
"206","269000000","1396","100000"
"آزرا","885000000","1386","208000"
"207","479000000","1401","0"
"جولیتا","790000000","1390","127000"
"توسان","2000000000","1395","75000"
"پارس","365000000","1401","0"
"وای","830000000","1397","85000"
"جی،","1100000000","1394","90000"
"ام","944967296","1389","95000"
"یانگ،","1120000000","1394","55000"
"ام","1050000000","1383","98000"
"111","150000000","1395","138000"
"سراتو","1050000000","1396","70000"
"207","365000000","1396","60000"
"NX","1105032704","1395","0"
"فنگ،","400000000","1395","113000"
"زانتیا","420000000","1388","92000"
"LX","340000000","1397","80000"
"131","138000000","1395","180000"
"کلاس","844967296","1392","63000"
"وانت","83000000","1386","410000"
"اکسنت","1110000000","1397","17000"
"سراتو","666000000","1395","172000"
"سراتو","1020000000","1396","53000"
"صندوق","94000000","1389","290000"
"ویرا","140000000","1382","400000"
"آوانته","470000000","1388","365000"
"i20","700000000","1390","155000"
"S5","1000000000","1400","3200"
"وی","680000000","1399","25000"
"پرایم","1380000000","1401","0"
"کلاس","794967296","1390","32000"
"وی","710000000","1401","0"
"جی،","460000000","1388","234000"
"i20","650000000","1392","150000"
"توسان","1560000000","1392","86000"
"پارس","580000000","1398","0"
"B30","598000000","1397","60000"
"گراند","780000000","1387","140000"
"207","415000000","1398","10000"
"جی","440000000","1398","80000"
"توسان","1180000000","1389","130000"
"S7","970000000","1398","80000"
"پارس","255000000","1392","178000"
"پارس","290000000","1395","191000"
"206","274000000","1395","165000"
"ریچ","690000000","1397","77000"
"جوک","1350000000","1394","87000"
"131","180000000","1398","19700"
"ام","494967296","1393","96000"
"سانتافه","1144967296","1395","11000"
"اوتلندر","1564967296","1396","98000"
"LX","145000000","1390","178000"
"رونیز","650000000","1382","230000"
"پرادو","555032704","1390","25000"
"سوناتا","1350000000","1390","140000"
"S3","670000000","1399","35000"
"تالیسمان","2094967296","1395","28500"
"سراتو","1100000000","1397","40000"
"جی","375000000","1394","78000"
"اف","94967296","1389","140000"
"تیگو","1440000000","1401","0"
"جولیتا","820000000","1391","132000"
"پارس","265000000","1395","50000"
"معمولی","380000000","1398","36000"
"آزرا","1560000000","1390","160000"
"هاچ","195000000","1397","92000"
"گراند","1255000000","1395","95000"
"131","100000000","1390","310000"
"ساندرو","560000000","1396","50400"
"پارس","320000000","1397","88000"
"توسان","1944967296","1395","50000"
"فنگ،","400000000","1396","90000"
"اپتیما","1550000000","1392","133000"
"LX","215000000","1394","142000"
"دنده","205000000","1398","57000"
"RX","1394967296","1388","180000"
"ام","900000000","1383","365000"
"لندکروز","1294967296","1385","165000"
"تندر","225000000","1389","210000"
"S3","630000000","1398","80000"
"پرایم","1277000000","1400","17000"
"LX","302000000","1395","68000"
"تیگو","680000000","1395","90000"
"ساندرو","690000000","1397","66000"
"S","235000000","1401","0"
"اسپورتیج","1580000000","1392","132000"
"پرایم","1275000000","1400","16900"
"اکسنت","1095000000","1397","31036"
"لندکروز","589934592","1389","215000"
"S5","870000000","1397","73000"
"پارس","395000000","1400","16000"
"میتو","850000000","1390","204000"
"کمری","860000000","1384","172000"
"EL","100000000","1383","220000"
"405","198000000","1394","130000"
"اپتیما","1920000000","1394","140000"
"206","245000000","1394","143000"
"i20","915000000","1396","83000"
"ریو","850000000","1393","80000"
"وی","235000000","1394","133000"
"ساندرو","570000000","1396","130000"
"131","125000000","1392","450000"
"رونیز","790000000","1386","270000"
"B30","550000000","1397","127000"
"هاچ","178000000","1396","130000"
"یاریس","420000000","1386","200000"
"S5","665000000","1394","90000"
"پارس","382000000","1401","0"
"2008","1500000000","1399","40000"
"اپیروس","850000000","1386","204896"
"LX","240000000","1392","117000"
"سورنتو","1000000000","1386","190000"
"سانتافه","1170000000","1386","220000"
"صندوق","182000000","1397","66000"
"سانتافه","2100000000","1393","58000"
"206","279000000","1397","100000"
"مگان","680000000","1391","54000"
"سراتو","865000000","1388","165000"
"207","530000000","1401","0"
"معمولی","410000000","1399","17000"
"206","210000000","1390","240000"
"پارس","340000000","1395","42000"
"فلوئنس","1220000000","1395","85000"
"دنده","220000000","1400","46000"
"سوناتا","1300000000","1391","136000"
